ID,degree,in_degree,out_degree,betweenness,eigenvector,date
111299,1,0,1,0.0,8.211974124807393e-20,2001-11-23
107212,1,0,1,0.0,8.211974124807393e-20,2001-07-19
9507284,1,0,1,0.0,8.211974124807393e-20,1995-07-11
9912302,1,0,1,0.0,8.211974124807393e-20,1999-12-10
9909540,1,0,1,0.0,8.211974124807393e-20,1999-09-28
9703452,1,0,1,0.0,8.211974124807393e-20,1997-03-29
9901246,2,0,2,0.0,8.211974124807393e-20,1999-01-08
9910283,1,0,1,0.0,8.211974124807393e-20,1999-10-08
202122,2,0,2,0.0,8.211974124807393e-20,2002-02-13
7065,1,0,1,0.0,8.211974124807393e-20,2000-07-07
101086,2,1,1,4.665604464050352e-06,1.519215213089368e-16,2001-01-09
4136,1,1,0,0.0,1.519215213089368e-16,2000-04-14
5060,1,1,0,0.0,1.519215213089368e-16,2000-05-06
103046,2,2,0,0.0,1.5545267018260395e-16,2001-03-05
109126,1,1,0,0.0,1.519215213089368e-16,2001-09-14
9406204,2,2,0,0.0,1.5545267018260395e-16,1994-06-01
9406258,1,1,0,0.0,1.519215213089368e-16,1994-06-08
9406271,2,2,0,0.0,1.5545267018260395e-16,1994-06-10
9408313,1,1,0,0.0,1.519215213089368e-16,1994-08-18
9410338,1,1,0,0.0,1.519215213089368e-16,1994-10-20
9504330,2,2,0,0.0,1.426945471823039e-14,1995-04-18
9506417,2,2,0,0.0,1.5545267018260395e-16,1995-06-24
9507246,2,2,0,0.0,1.5545267018260395e-16,1995-07-06
9602415,1,1,0,0.0,1.519215213089368e-16,1996-02-27
9603328,1,1,0,0.0,1.519215213089368e-16,1996-03-17
9605385,2,2,0,0.0,1.5545267018260395e-16,1996-05-23
9612279,1,1,0,0.0,1.519215213089368e-16,1996-12-06
9710426,2,2,0,0.0,1.5545267018260395e-16,1997-10-21
9802329,1,1,0,0.0,1.519215213089368e-16,1998-02-16
9811470,1,1,0,0.0,1.519215213089368e-16,1998-11-25
9903413,1,1,0,0.0,1.519215213089368e-16,1999-03-19
9907254,1,1,0,0.0,1.519215213089368e-16,1999-07-06
9812499,1,0,1,0.0,8.211974124807393e-20,1998-12-24
9708485,1,0,1,0.0,8.211974124807393e-20,1997-08-29
9902244,1,0,1,0.0,8.211974124807393e-20,1999-02-05
9706508,1,0,1,0.0,8.211974124807393e-20,1997-06-25
110220,1,0,1,0.0,8.211974124807393e-20,2001-10-16
9909222,1,0,1,0.0,8.211974124807393e-20,1999-09-02
9906461,17,4,13,4.957204743053498e-06,1.805832207444273e-06,1999-06-23
9906462,2,1,1,0.0,1.8058322074440267e-06,1999-06-23
6049,2,2,0,0.0,7.314983944026844e-11,2000-06-05
101017,1,1,0,0.0,7.31490943678561e-11,2001-01-02
102145,4,4,0,0.0,0.22941560481863874,2001-02-12
9308336,2,2,0,0.0,7.314983944026844e-11,1993-08-25
9507386,2,2,0,0.0,7.314983944026844e-11,1995-07-23
9512396,3,3,0,0.0,7.335589257049356e-11,1995-12-21
9610233,2,2,0,0.0,7.335514749808121e-11,1996-10-03
9707546,1,1,0,0.0,7.31490943678561e-11,1997-07-31
9907319,1,1,0,0.0,7.31490943678561e-11,1999-07-12
9908499,1,1,0,0.0,7.31490943678561e-11,1999-08-30
9908531,1,1,0,0.0,7.31490943678561e-11,1999-08-31
2240,1,0,1,0.0,8.211974124807393e-20,2000-02-23
9807229,1,0,1,0.0,8.211974124807393e-20,1998-07-02
112249,1,0,1,0.0,8.211974124807393e-20,2001-12-18
10175,1,1,0,0.0,4.485380266969801e-16,2000-10-16
103088,2,2,0,0.0,6.003774282646689e-16,2001-03-08
104262,1,1,0,0.0,4.485380266969801e-16,2001-04-25
107060,1,1,0,0.0,4.485380266969801e-16,2001-07-06
9409335,2,2,0,0.0,1.5041375565719479e-09,1994-09-15
9409371,1,1,0,0.0,4.485380266969801e-16,1994-09-21
9504372,1,1,0,0.0,4.485380266969801e-16,1995-04-24
9606362,1,1,0,0.0,4.485380266969801e-16,1996-06-18
9612394,3,3,0,0.0,1.7567746338339367e-09,1996-12-18
9701390,1,1,0,0.0,4.485380266969801e-16,1997-01-27
9703278,1,1,0,0.0,4.485380266969801e-16,1997-03-09
9703284,1,1,0,0.0,4.485380266969801e-16,1997-03-10
9708395,1,1,0,0.0,4.485380266969801e-16,1997-08-18
9709215,2,2,0,0.0,1.5041375565719479e-09,1997-09-02
9801415,1,1,0,0.0,4.485380266969801e-16,1998-01-26
9811261,1,1,0,0.0,4.485380266969801e-16,1998-11-06
9811275,2,1,1,4.422604231547729e-06,4.485380266969801e-16,1998-11-09
9903483,1,1,0,0.0,4.485380266969801e-16,1999-03-25
9906267,1,1,0,0.0,4.485380266969801e-16,1999-06-06
9909475,1,1,0,0.0,4.485380266969801e-16,1999-09-22
9902233,1,0,1,0.0,8.211974124807393e-20,1999-02-03
104027,1,0,1,0.0,8.211974124807393e-20,2001-04-03
5321,1,1,0,0.0,4.485380266969801e-16,2000-05-31
6076,1,1,0,0.0,4.485380266969801e-16,2000-06-08
7011,1,1,0,0.0,4.485380266969801e-16,2000-07-03
7243,1,1,0,0.0,4.485380266969801e-16,2000-07-21
7254,1,1,0,0.0,4.485380266969801e-16,2000-07-24
8020,1,1,0,0.0,4.485380266969801e-16,2000-08-02
9174,2,2,0,0.0,6.2420200759556e-14,2000-09-14
9287,2,2,0,0.0,5.138171277043973e-12,2000-09-25
10088,1,1,0,0.0,4.485380266969801e-16,2000-10-10
101181,2,1,1,0.0,4.485380266969801e-16,2001-01-16
102102,1,1,0,0.0,4.485380266969801e-16,2001-02-08
102103,1,1,0,0.0,4.485380266969801e-16,2001-02-08
102236,1,1,0,0.0,4.485380266969801e-16,2001-02-19
103062,2,2,0,0.0,4.520691755706473e-16,2001-03-06
105139,1,1,0,0.0,4.485380266969801e-16,2001-05-15
105212,1,1,0,0.0,4.485380266969801e-16,2001-05-21
106247,3,3,0,0.0,6.286865666651171e-14,2001-06-21
106258,2,2,0,0.0,6.2420200759556e-14,2001-06-25
106335,1,1,0,0.0,4.485380266969801e-16,2001-06-28
107220,1,1,0,0.0,4.485380266969801e-16,2001-07-20
108020,1,1,0,0.0,4.485380266969801e-16,2001-08-02
108073,2,2,0,0.0,6.2420200759556e-14,2001-08-08
109018,1,1,0,0.0,4.485380266969801e-16,2001-09-03
111150,1,1,0,0.0,4.485380266969801e-16,2001-11-13
111373,1,1,0,0.0,4.485380266969801e-16,2001-11-28
201176,1,1,0,0.0,4.485380266969801e-16,2002-01-18
201291,2,2,0,0.0,4.520691755706473e-16,2002-01-30
202058,2,2,0,0.0,4.520691755706473e-16,2002-02-07
202086,1,1,0,0.0,4.485380266969801e-16,2002-02-08
9304205,1,1,0,0.0,4.485380266969801e-16,1993-04-02
9412385,1,1,0,0.0,4.485380266969801e-16,1994-12-29
9504292,1,1,0,0.0,4.485380266969801e-16,1995-04-12
9610481,1,1,0,0.0,4.485380266969801e-16,1996-10-24
9611277,1,1,0,0.0,4.485380266969801e-16,1996-11-11
9710516,1,1,0,0.0,4.485380266969801e-16,1997-10-29
9712488,1,1,0,0.0,4.485380266969801e-16,1997-12-22
9802314,1,1,0,0.0,4.485380266969801e-16,1998-02-12
9802334,1,1,0,0.0,4.485380266969801e-16,1998-02-16
9806440,1,1,0,0.0,4.485380266969801e-16,1998-06-22
9807228,1,1,0,0.0,4.485380266969801e-16,1998-07-02
9807353,1,1,0,0.0,4.485380266969801e-16,1998-07-13
9808293,2,2,0,0.0,8.508664537962565e-14,1998-08-11
9808296,1,1,0,0.0,4.485380266969801e-16,1998-08-11
9809596,1,1,0,0.0,4.485380266969801e-16,1998-09-30
9810308,1,1,0,0.0,4.485380266969801e-16,1998-10-09
9811252,1,1,0,0.0,4.485380266969801e-16,1998-11-05
9811447,1,1,0,0.0,4.485380266969801e-16,1998-11-23
9811495,1,1,0,0.0,4.485380266969801e-16,1998-11-27
9902204,1,1,0,0.0,4.485380266969801e-16,1999-01-30
9907532,1,1,0,0.0,4.485380266969801e-16,1999-07-28
9909206,1,1,0,0.0,4.485380266969801e-16,1999-09-01
9910522,1,1,0,0.0,4.485380266969801e-16,1999-10-27
9911212,1,1,0,0.0,4.485380266969801e-16,1999-11-03
9911395,1,1,0,0.0,4.485380266969801e-16,1999-11-17
9912492,1,1,0,0.0,4.485380266969801e-16,1999-12-23
201129,1,0,1,0.0,8.211974124807393e-20,2002-01-14
109162,22,1,21,2.0412019530220286e-06,3.613268614915252e-18,2001-09-18
2060,1,1,0,0.0,7.7767394961926e-17,2000-02-04
2292,1,1,0,0.0,7.7767394961926e-17,2000-02-28
6331,1,1,0,0.0,7.7767394961926e-17,2000-06-28
7094,1,1,0,0.0,7.7767394961926e-17,2000-07-11
10325,1,1,0,0.0,7.7767394961926e-17,2000-10-27
11006,1,1,0,0.0,7.7767394961926e-17,2000-11-01
104091,1,1,0,0.0,7.7767394961926e-17,2001-04-09
106060,1,1,0,0.0,7.7767394961926e-17,2001-06-05
9311312,1,1,0,0.0,7.7767394961926e-17,1993-11-18
9403312,1,1,0,0.0,7.7767394961926e-17,1994-03-19
9408333,1,1,0,0.0,7.7767394961926e-17,1994-08-21
9606467,1,1,0,0.0,7.7767394961926e-17,1996-06-28
9607446,1,1,0,0.0,7.7767394961926e-17,1996-07-26
9612400,1,1,0,0.0,7.7767394961926e-17,1996-12-18
9703235,1,1,0,0.0,7.7767394961926e-17,1997-03-04
9707435,1,1,0,0.0,7.7767394961926e-17,1997-07-23
9811427,1,1,0,0.0,7.7767394961926e-17,1998-11-21
9904301,1,1,0,0.0,7.7767394961926e-17,1999-04-12
9906209,1,1,0,0.0,7.7767394961926e-17,1999-06-01
9907481,1,1,0,0.0,7.7767394961926e-17,1999-07-24
9910230,1,1,0,0.0,7.7767394961926e-17,1999-10-04
9902218,1,0,1,0.0,8.211974124807393e-20,1999-02-01
6351,1,0,1,0.0,8.211974124807393e-20,2000-06-30
9904434,20,7,13,1.1372410881122732e-05,1.1123940149464095e-15,1999-04-23
9204207,1,1,0,0.0,1.1670529147211276e-14,1992-04-02
9304225,2,2,0,0.0,1.2267293306861029e-14,1993-04-06
9311325,1,1,0,0.0,1.1670529147211276e-14,1993-11-21
9312359,2,2,0,0.0,1.293468044398413e-14,1993-12-30
9402225,1,1,0,0.0,1.1670529147211276e-14,1994-02-03
9402288,1,1,0,0.0,1.1670529147211276e-14,1994-02-15
9405270,1,1,0,0.0,1.1670529147211276e-14,1994-05-11
9512303,1,1,0,0.0,1.1670529147211276e-14,1995-12-13
9902369,1,1,0,0.0,1.1670529147211276e-14,1999-02-16
9903480,1,1,0,0.0,1.1670529147211276e-14,1999-03-25
110163,1,0,1,0.0,8.211974124807393e-20,2001-10-12
112186,1,0,1,0.0,8.211974124807393e-20,2001-12-13
108123,1,0,1,0.0,8.211974124807393e-20,2001-08-15
102125,1,0,1,0.0,8.211974124807393e-20,2001-02-10
7186,1,0,1,0.0,8.211974124807393e-20,2000-07-18
8245,1,0,1,0.0,8.211974124807393e-20,2000-08-23
9209276,2,2,0,0.0,2.60253883963396e-15,1992-09-24
9211320,1,1,0,0.0,2.154082932678228e-15,1992-11-26
9508275,1,1,0,0.0,2.154082932678228e-15,1995-08-10
9509327,1,1,0,0.0,2.154082932678228e-15,1995-09-19
9511221,1,1,0,0.0,2.154082932678228e-15,1995-11-03
9608270,1,1,0,0.0,2.154082932678228e-15,1996-08-08
9612245,1,1,0,0.0,2.154082932678228e-15,1996-12-04
9706242,1,1,0,0.0,2.154082932678228e-15,1997-06-04
9712493,1,1,0,0.0,2.154082932678228e-15,1997-12-22
9803456,2,1,1,1.87920179802028e-05,2.154082932678228e-15,1998-03-26
9805259,1,1,0,0.0,2.154082932678228e-15,1998-05-08
9809315,2,1,1,1.87920179802028e-05,2.154082932678228e-15,1998-09-10
9910444,1,0,1,0.0,8.211974124807393e-20,1999-10-22
9912215,1,0,1,0.0,8.211974124807393e-20,1999-12-01
9808232,1,0,1,0.0,8.211974124807393e-20,1998-08-05
9708285,1,0,1,0.0,8.211974124807393e-20,1997-08-07
9704349,1,0,1,0.0,8.211974124807393e-20,1997-04-17
9609374,1,0,1,0.0,8.211974124807393e-20,1996-09-16
9612229,2,0,2,0.0,8.211974124807393e-20,1996-12-02
9608275,1,0,1,0.0,8.211974124807393e-20,1996-08-08
9609212,1,0,1,0.0,8.211974124807393e-20,1996-08-30
9802298,1,0,1,0.0,8.211974124807393e-20,1998-02-11
9712447,1,0,1,0.0,8.211974124807393e-20,1997-12-18
9305269,1,1,0,0.0,4.975325284437063e-12,1993-05-14
9308263,1,1,0,0.0,4.975325284437063e-12,1993-08-11
9310316,1,1,0,0.0,4.975325284437063e-12,1993-10-19
9311285,1,1,0,0.0,4.975325284437063e-12,1993-11-12
9407287,1,1,0,0.0,4.975325284437063e-12,1994-07-13
9409212,1,1,0,0.0,4.975325284437063e-12,1994-09-02
9502323,1,1,0,0.0,4.975325284437063e-12,1995-02-16
9505328,1,1,0,0.0,4.975325284437063e-12,1995-05-17
9510232,1,1,0,0.0,4.975325284437063e-12,1995-10-05
9602375,1,1,0,0.0,4.975325284437063e-12,1996-02-23
9604441,1,1,0,0.0,4.975325284437063e-12,1996-04-30
9606314,1,1,0,0.0,4.975325284437063e-12,1996-06-12
9607244,1,1,0,0.0,4.975325284437063e-12,1996-07-05
9608434,1,1,0,0.0,4.975325284437063e-12,1996-08-25
9609445,1,1,0,0.0,4.975325284437063e-12,1996-09-24
9610451,1,1,0,0.0,4.975325284437063e-12,1996-10-22
9703363,1,1,0,0.0,4.975325284437063e-12,1997-03-18
9703420,1,1,0,0.0,4.975325284437063e-12,1997-03-25
9706400,1,1,0,0.0,4.975325284437063e-12,1997-06-18
9709436,1,0,1,0.0,8.211974124807393e-20,1997-09-23
2192,1,1,0,0.0,3.2504979732473635e-06,2000-02-17
3196,1,1,0,0.0,3.2504979732473635e-06,2000-03-20
7087,1,1,0,0.0,3.2504979732473635e-06,2000-07-10
8074,1,1,0,0.0,3.2504979732473635e-06,2000-08-09
9074,1,1,0,0.0,3.2504979732473635e-06,2000-09-06
101251,1,1,0,0.0,3.2504979732473635e-06,2001-01-22
103025,1,1,0,0.0,3.2504979732473635e-06,2001-03-02
104067,1,1,0,0.0,3.2504979732473635e-06,2001-04-06
104075,1,1,0,0.0,3.2504979732473635e-06,2001-04-06
111181,1,1,0,0.0,3.2504979732473635e-06,2000-01-27
111181,1,1,0,0.0,3.2504979732473635e-06,2001-11-14
9311329,1,1,0,0.0,3.2504979732473635e-06,1993-11-22
9403320,1,1,0,0.0,3.2504979732473635e-06,1994-03-21
9509313,1,1,0,0.0,3.2504979732473635e-06,1995-09-17
9701354,1,1,0,0.0,3.2504979732473635e-06,1997-01-23
9701410,1,1,0,0.0,3.2504979732473635e-06,1997-01-29
9708412,1,1,0,0.0,3.2504979732473635e-06,1997-08-19
9710333,1,1,0,0.0,3.2504979732473635e-06,1997-10-13
9712280,1,1,0,0.0,3.2504979732473635e-06,1997-12-05
9801399,1,1,0,0.0,3.2504979732473635e-06,1998-01-23
9903307,1,1,0,0.0,3.2504979732473635e-06,1999-03-10
9909267,1,1,0,0.0,3.2504979732473635e-06,1999-09-07
9909369,1,1,0,0.0,3.2504979732473635e-06,1999-09-14
9904437,1,0,1,0.0,8.211974124807393e-20,1999-04-23
9904336,2,0,2,0.0,8.211974124807393e-20,1999-04-15
104172,18,1,17,3.0132028830325186e-06,3.613268614915252e-18,2001-04-18
112251,1,0,1,0.0,8.211974124807393e-20,2000-02-29
112251,1,0,1,0.0,8.211974124807393e-20,2001-12-19
202166,1,0,1,0.0,8.211974124807393e-20,2002-02-16
9912223,1,0,1,0.0,8.211974124807393e-20,1999-12-02
9811248,2,0,2,0.0,8.211974124807393e-20,1998-11-04
9611443,1,0,1,0.0,8.211974124807393e-20,1996-11-26
9909538,1,0,1,0.0,8.211974124807393e-20,1999-09-28
9609420,3,1,2,1.276561221413777e-05,7.7767394961926e-17,1996-09-20
9903504,1,0,1,0.0,8.211974124807393e-20,1999-03-27
2035,1,0,1,0.0,8.211974124807393e-20,2000-02-03
201088,1,0,1,0.0,8.211974124807393e-20,2002-01-11
106169,41,18,23,4.024083850243428e-05,6.364279946725773e-17,2001-06-15
10227,1,1,0,0.0,1.338387542861113e-15,2000-10-19
101221,1,1,0,0.0,1.338387542861113e-15,2001-01-19
105088,1,1,0,0.0,1.338387542861113e-15,2001-05-10
9405237,1,1,0,0.0,1.338387542861113e-15,1994-05-05
9409362,1,1,0,0.0,1.338387542861113e-15,1994-09-20
9503386,1,1,0,0.0,1.338387542861113e-15,1995-03-20
9608203,1,1,0,0.0,1.338387542861113e-15,1996-08-01
9611433,2,2,0,0.0,2.0093058288578756e-15,1996-11-26
9705278,1,1,0,0.0,1.338387542861113e-15,1997-05-09
9705280,1,1,0,0.0,1.338387542861113e-15,1997-05-09
9706427,1,1,0,0.0,1.338387542861113e-15,1997-06-19
9707264,1,1,0,0.0,1.338387542861113e-15,1997-07-07
9806344,1,1,0,0.0,1.338387542861113e-15,1998-06-11
9806352,1,1,0,0.0,1.338387542861113e-15,1998-06-12
9807448,1,1,0,0.0,1.338387542861113e-15,1998-07-21
9808320,1,1,0,0.0,1.338387542861113e-15,1998-08-13
9810206,1,1,0,0.0,1.338387542861113e-15,1998-10-01
9903337,1,1,0,0.0,1.338387542861113e-15,1999-03-12
9903341,1,1,0,0.0,1.338387542861113e-15,1999-03-12
9908413,1,1,0,0.0,1.338387542861113e-15,1999-08-19
9908483,1,1,0,0.0,1.338387542861113e-15,1999-08-27
9910262,1,1,0,0.0,1.338387542861113e-15,1999-10-07
9912312,1,1,0,0.0,1.338387542861113e-15,1999-12-12
9912498,1,0,1,0.0,8.211974124807393e-20,1999-12-24
12141,1,0,1,0.0,8.211974124807393e-20,2000-12-13
9911457,1,0,1,0.0,8.211974124807393e-20,1999-11-23
9911406,1,0,1,0.0,8.211974124807393e-20,1999-11-19
9708345,1,0,1,0.0,8.211974124807393e-20,1997-08-13
202212,50,7,43,8.427248063190947e-05,8.3547803548378e-15,2002-02-22
112108,2,0,2,0.0,8.211974124807393e-20,2001-12-07
106012,3,1,2,2.8090826877303157e-05,6.710004057380109e-16,2001-06-01
9906358,1,0,1,0.0,8.211974124807393e-20,1999-06-14
9903247,1,0,1,0.0,8.211974124807393e-20,1999-03-03
5089,1,0,1,0.0,8.211974124807393e-20,2000-05-10
7208,2,0,2,0.0,8.211974124807393e-20,2000-07-19
9910237,1,0,1,0.0,8.211974124807393e-20,1999-10-05
105155,1,0,1,0.0,8.211974124807393e-20,2001-05-16
104143,1,0,1,0.0,8.211974124807393e-20,2001-04-15
7008,1,0,1,0.0,8.211974124807393e-20,2000-07-03
9912266,1,0,1,0.0,8.211974124807393e-20,1999-12-08
9302225,2,2,0,0.0,1.0122752688115832e-13,1993-02-05
9303255,1,1,0,0.0,1.0114984160593764e-13,1993-03-14
9509424,1,1,0,0.0,1.0114984160593764e-13,1995-09-29
9602208,2,2,0,0.0,1.0115337275481128e-13,1996-02-01
9603326,2,2,0,0.0,1.0115337275481128e-13,1996-03-15
112312,1,0,1,0.0,8.211974124807393e-20,2001-12-22
6032,1,0,1,0.0,8.211974124807393e-20,2000-06-02
110382,1,0,1,0.0,8.211974124807393e-20,2001-10-30
201232,1,0,1,0.0,8.211974124807393e-20,2002-01-24
9908505,1,0,1,0.0,8.211974124807393e-20,1999-08-30
11370,1,0,1,0.0,8.211974124807393e-20,2000-11-29
1019,1,1,0,0.0,1.8780654852449762e-05,2000-01-03
4043,2,2,0,0.0,1.8780654853194836e-05,2000-04-06
6183,1,1,0,0.0,1.8780654852449762e-05,2000-06-16
6266,1,1,0,0.0,1.8780654852449762e-05,2000-06-22
9355,2,2,0,0.0,1.8780659990172502e-05,2000-09-29
10203,3,2,1,6.77160647907308e-06,1.8780654853194836e-05,2000-10-18
9309218,1,1,0,0.0,1.8780654852449762e-05,1993-09-03
9709292,1,1,0,0.0,1.8780654852449762e-05,1997-09-09
9808456,1,1,0,0.0,1.8780654852449762e-05,1998-08-28
9808459,1,1,0,0.0,1.8780654852449762e-05,1998-08-28
9902237,1,1,0,0.0,1.8780654852449762e-05,1999-02-03
9903501,1,1,0,0.0,1.8780654852449762e-05,1999-03-26
9909228,1,1,0,0.0,1.8780654852449762e-05,1999-09-02
9909478,2,0,2,0.0,8.211974124807393e-20,1999-09-22
9508335,1,0,1,0.0,8.211974124807393e-20,1995-08-21
102316,1,0,1,0.0,8.211974124807393e-20,2001-02-26
2114,1,0,1,0.0,8.211974124807393e-20,2000-02-10
9912424,1,0,1,0.0,8.211974124807393e-20,1999-12-20
9804458,1,0,1,0.0,8.211974124807393e-20,1998-04-30
9911241,1,0,1,0.0,8.211974124807393e-20,1999-11-04
9304257,4,4,0,0.0,1.7567750822898436e-09,1993-04-15
9304302,1,1,0,0.0,5.968462793910005e-16,1993-04-27
9307364,2,2,0,0.0,8.969939336527107e-16,1993-07-29
9311357,1,1,0,0.0,5.968462793910005e-16,1993-11-24
9401254,1,1,0,0.0,5.968462793910005e-16,1994-01-14
9410267,1,1,0,0.0,5.968462793910005e-16,1994-10-11
9501276,1,1,0,0.0,5.968462793910005e-16,1995-01-12
9501281,1,1,0,0.0,5.968462793910005e-16,1995-01-12
9505352,1,1,0,0.0,5.968462793910005e-16,1995-05-20
9506289,1,1,0,0.0,5.968462793910005e-16,1995-06-10
9510403,1,1,0,0.0,5.968462793910005e-16,1995-10-25
9512253,1,1,0,0.0,5.968462793910005e-16,1995-12-07
9603237,1,1,0,0.0,5.968462793910005e-16,1996-03-06
9607389,1,1,0,0.0,5.968462793910005e-16,1996-07-22
9608361,1,1,0,0.0,5.968462793910005e-16,1996-08-19
9612480,1,1,0,0.0,5.968462793910005e-16,1996-12-28
9702312,1,1,0,0.0,5.968462793910005e-16,1997-02-12
9704223,1,1,0,0.0,5.968462793910005e-16,1997-04-03
5275,1,0,1,0.0,8.211974124807393e-20,2000-05-29
6295,1,0,1,0.0,8.211974124807393e-20,2000-06-26
104080,1,0,1,0.0,8.211974124807393e-20,2001-04-09
9811212,1,0,1,0.0,8.211974124807393e-20,1998-11-02
2089,1,0,1,0.0,8.211974124807393e-20,2000-02-08
9507262,3,2,1,2.3994537243687523e-05,1.75677418537803e-09,1995-07-07
9906376,2,1,1,3.061802929533043e-06,1.387823627092449e-15,1999-06-15
2116,2,0,2,0.0,8.211974124807393e-20,2000-02-10
9904329,1,0,1,0.0,8.211974124807393e-20,1999-04-14
9912425,1,0,1,0.0,8.211974124807393e-20,1999-12-20
9909337,1,0,1,0.0,8.211974124807393e-20,1999-09-13
9211304,3,3,0,0.0,1.756774485525684e-09,1992-11-25
9211321,3,3,0,0.0,1.756774485525684e-09,1992-11-26
9212203,3,3,0,0.0,1.756774485525684e-09,1992-12-01
9303284,2,2,0,0.0,1.75677418537803e-09,1993-03-19
9309203,1,1,0,0.0,1.5041371081160408e-09,1993-09-01
9310311,2,2,0,0.0,1.75677418537803e-09,1993-10-19
9402363,1,1,0,0.0,1.5041371081160408e-09,1994-03-01
9501265,2,2,0,0.0,1.5041377048802006e-09,1995-01-11
9504333,1,1,0,0.0,1.5041371081160408e-09,1995-04-19
9509379,2,2,0,0.0,1.5045347507907047e-09,1995-09-25
9511341,1,1,0,0.0,1.5041371081160408e-09,1995-11-16
9604330,2,2,0,0.0,1.75677418537803e-09,1996-04-16
9608281,1,1,0,0.0,1.5041371081160408e-09,1996-08-09
9608365,1,1,0,0.0,1.5041371081160408e-09,1996-08-19
9701278,1,1,0,0.0,1.5041371081160408e-09,1997-01-13
9704249,1,1,0,0.0,1.5041371081160408e-09,1997-04-07
9704354,1,1,0,0.0,1.5041371081160408e-09,1997-04-18
9707523,1,1,0,0.0,1.5041371081160408e-09,1997-07-30
9709484,2,2,0,0.0,1.75677418537803e-09,1997-09-29
9710245,1,1,0,0.0,1.5041371081160408e-09,1997-10-05
9801412,1,1,0,0.0,1.5041371081160408e-09,1998-01-26
9802300,2,2,0,0.0,1.75677418537803e-09,1998-02-11
9802405,2,2,0,0.0,1.75677418537803e-09,1998-02-24
9804462,1,1,0,0.0,1.5041371081160408e-09,1998-04-30
9808487,2,2,0,0.0,1.75677418537803e-09,1998-08-31
9811263,1,1,0,0.0,1.5041371081160408e-09,1998-11-06
9811471,2,2,0,0.0,1.75677418537803e-09,1998-11-25
9811472,1,1,0,0.0,1.5041371081160408e-09,1998-11-25
9812471,1,1,0,0.0,1.5041371081160408e-09,1998-12-22
9902334,2,2,0,0.0,1.75677418537803e-09,1999-02-12
9903230,2,2,0,0.0,1.75677418537803e-09,1999-03-02
9903242,1,1,0,0.0,1.5041371081160408e-09,1999-03-03
9903363,3,3,0,0.0,1.7671291699844437e-09,1999-03-16
9904408,3,3,0,0.0,6.501167817849623e-05,1999-04-20
9905264,1,1,0,0.0,1.5041371081160408e-09,1999-05-06
9905437,1,1,0,0.0,1.5041371081160408e-09,1999-05-21
9905464,2,2,0,0.0,1.5144920927224547e-09,1999-05-24
9905478,1,1,0,0.0,1.5041371081160408e-09,1999-05-25
9906374,2,2,0,0.0,1.5144920927224547e-09,1999-06-15
9906434,2,2,0,0.0,1.75677418537803e-09,1999-06-20
9906497,2,2,0,0.0,1.5041377048802006e-09,1999-06-25
9907307,1,1,0,0.0,1.5041371081160408e-09,1999-07-12
9907335,1,1,0,0.0,1.5041371081160408e-09,1999-07-13
9907446,1,1,0,0.0,1.5041371081160408e-09,1999-07-21
9907514,1,1,0,0.0,1.5041371081160408e-09,1999-07-27
9907572,1,1,0,0.0,1.5041371081160408e-09,1999-07-30
9908232,1,1,0,0.0,1.5041371081160408e-09,1999-08-03
9908255,2,2,0,0.0,1.5144920927224547e-09,1999-08-04
9908268,2,2,0,0.0,1.75677418537803e-09,1999-08-05
9908371,2,2,0,0.0,1.75677418537803e-09,1999-08-16
9908382,1,1,0,0.0,1.5041371081160408e-09,1999-08-17
9908386,1,1,0,0.0,1.5041371081160408e-09,1999-08-17
9403384,1,1,0,0.0,2.5263707734410885e-10,1994-03-29
9409215,1,1,0,0.0,2.5263707734410885e-10,1994-09-02
9409437,1,1,0,0.0,2.5263707734410885e-10,1994-09-29
9512356,1,1,0,0.0,2.5263707734410885e-10,1995-12-19
9706260,1,1,0,0.0,2.5263707734410885e-10,1997-06-05
9908404,1,1,0,0.0,2.5263707734410885e-10,1999-08-18
9908474,1,1,0,0.0,2.5263707734410885e-10,1999-08-26
9909202,1,1,0,0.0,2.5263707734410885e-10,1999-09-01
9909224,1,1,0,0.0,2.5263707734410885e-10,1999-09-02
9909244,1,1,0,0.0,2.5263707734410885e-10,1999-09-03
9909559,1,1,0,0.0,2.5263707734410885e-10,1999-09-29
3297,1,1,0,0.0,3.7438390034996924e-16,2000-03-30
4228,1,1,0,0.0,3.7438390034996924e-16,2000-04-25
9111,1,1,0,0.0,3.7438390034996924e-16,2000-09-10
12244,1,1,0,0.0,3.7438390034996924e-16,2000-12-19
101004,1,1,0,0.0,3.7438390034996924e-16,2000-12-31
9302307,1,1,0,0.0,3.7438390034996924e-16,1993-02-24
9303205,1,1,0,0.0,3.7438390034996924e-16,1993-03-02
9401249,1,1,0,0.0,3.7438390034996924e-16,1994-01-14
9407339,4,4,0,0.0,8.299021050530358e-16,1994-07-20
9411303,1,1,0,0.0,3.7438390034996924e-16,1994-11-15
9507398,2,2,0,0.0,5.262233019176579e-16,1995-07-24
9509375,1,1,0,0.0,3.7438390034996924e-16,1995-09-23
9610381,2,2,0,0.0,5.262233019176579e-16,1996-10-16
9611218,2,2,0,0.0,5.262233019176579e-16,1996-11-03
9803387,1,1,0,0.0,3.7438390034996924e-16,1998-03-18
9911436,2,2,0,0.0,5.262233019176579e-16,1999-11-22
